"id","title","price","meters","rooms","address","area","link"
"94685620","Baugemeinschaft 4 Fam. Haus S-West sucht noch Mitglieder","494280","80","3","West, Stuttgart","48.7670839 9.1087963","http://www.immobilienscout24.de/expose/94685620"
"94684889","+++Schöne 1- Zi.-Whg. mit Balkon und Stellplatz in Hedelfingen+++","100000","30","1","Hedelfingen, Stuttgart","48.7587812 9.2441075","http://www.immobilienscout24.de/expose/94684889"
"94682350","Großzügige 4 ½-Zimmer-Wohnung mit 3 Balkonen und Garage!","279000","107","4","Hedelfingen, Stuttgart","48.7587812 9.2441075","http://www.immobilienscout24.de/expose/94682350"
"94670344","DER TIPP FÜR KAPITALANLEGER! Stilechte 4-ZIMMER-STADTWOHNUNG mit Südwestbalkon in STUTTGART (-MITTE)","348000","98","4","Mitte, Stuttgart","48.7791249 9.1800904","http://www.immobilienscout24.de/expose/94670344"
"94663621","Zentrumsnah und ruhiges Wohnen - 35 Zimmer mit Terrasse und kleinem Garten","330000","76","3","Feuerbach, Stuttgart","48.8116009 9.1589461","http://www.immobilienscout24.de/expose/94663621"
"94656187","Exklusive Traumwohnung in bester Lage","949000","197","3","Feuerbach, Stuttgart","48.8116009 9.1589461","http://www.immobilienscout24.de/expose/94656187"
"94656182","***letzte Wohneinheit in gefragtem Neubau***","448000","88","3","Zuffenhausen, Stuttgart","48.8332507 9.1688055","http://www.immobilienscout24.de/expose/94656182"
"94651981","3 Zimmer- Wohnung mit Garage und herrlicher Aussicht.","279000","67","3","Birkach, Stuttgart","48.726765 9.2015155","http://www.immobilienscout24.de/expose/94651981"
"94651589","Stuttgart-Rohr: Gepflegte 2-Zimmer- Wohnung in Waldrandlage + TG + Balkon + EBK + Aufzug","199000","56","2","Rohr, Stuttgart","48.7199459 9.0967646","http://www.immobilienscout24.de/expose/94651589"
"94649831","Großzügige 3-Zimmer mit Dachterrasse","340000","90","3","Heumaden, Stuttgart","48.7444841 9.2329917","http://www.immobilienscout24.de/expose/94649831"
"94647362","2-Zimmer-Eigentumswohnung mit Loggia","150000","61","2","Bottroper Straße 4, Bad Cannstatt, Stuttgart","48.81691 9.2132","http://www.immobilienscout24.de/expose/94647362"
"94643140","i-mobilien.de: coming soon! 1 ZW mit Balkon möbliert!","93900","28","1","Bad Cannstatt, Stuttgart","48.8084576 9.2250355","http://www.immobilienscout24.de/expose/94643140"
"94640380","Schöne 2-Zimmerwohnung mit 2 Balkonen im Grünen und dennoch verkehrsgünstig","190000","55","2","Mönchfeld, Stuttgart","48.8431956 9.2187149","http://www.immobilienscout24.de/expose/94640380"
"94628227","RE/MAX - 2-Zi-Wohnung Stgt.-Sommerrain","192000","53","2","Sommerrain, Stuttgart","48.8181818 9.2459257","http://www.immobilienscout24.de/expose/94628227"
"94626910","**Kapitalanlage oder Eigennutzung in Top-Lage** Tolle 2-Zimmer-Stadtwohnung in S-West!","207000","44","2","West, Stuttgart","48.7670839 9.1087963","http://www.immobilienscout24.de/expose/94626910"
"94626865","TOP- Anlage oder Selbstnutzung? 1 Zi. DG-Wohnung in zentraler Wohnlage***","109000","31","1","Wangen, Stuttgart","48.7745968 9.2364427","http://www.immobilienscout24.de/expose/94626865"
"94624519","Gemütliche 2-Zimmer-Wohnung in citynaher Hanglage mit Gartenanteil","199000","59","2","Fahrionstr. 43, Feuerbach, Stuttgart","48.8068976 9.1608287","http://www.immobilienscout24.de/expose/94624519"
"94623984","* Haus im Haus Feeling mit riesiger Terrasse *","320000","88","3","Nord, Stuttgart","48.7927231 9.1684625","http://www.immobilienscout24.de/expose/94623984"
"94685620","Baugemeinschaft 4 Fam. Haus S-West sucht noch Mitglieder","494280","80","3","West, Stuttgart","48.7670839 9.1087963","http://www.immobilienscout24.de/expose/94685620"
"94684889","+++Schöne 1- Zi.-Whg. mit Balkon und Stellplatz in Hedelfingen+++","100000","30","1","Hedelfingen, Stuttgart","48.7587812 9.2441075","http://www.immobilienscout24.de/expose/94684889"
"94682350","Großzügige 4 ½-Zimmer-Wohnung mit 3 Balkonen und Garage!","279000","107","4","Hedelfingen, Stuttgart","48.7587812 9.2441075","http://www.immobilienscout24.de/expose/94682350"
"94670344","DER TIPP FÜR KAPITALANLEGER! Stilechte 4-ZIMMER-STADTWOHNUNG mit Südwestbalkon in STUTTGART (-MITTE)","348000","98","4","Mitte, Stuttgart","48.7791249 9.1800904","http://www.immobilienscout24.de/expose/94670344"
"94663621","Zentrumsnah und ruhiges Wohnen - 35 Zimmer mit Terrasse und kleinem Garten","330000","76","3","Feuerbach, Stuttgart","48.8116009 9.1589461","http://www.immobilienscout24.de/expose/94663621"
"94656187","Exklusive Traumwohnung in bester Lage","949000","197","3","Feuerbach, Stuttgart","48.8116009 9.1589461","http://www.immobilienscout24.de/expose/94656187"
"94656182","***letzte Wohneinheit in gefragtem Neubau***","448000","88","3","Zuffenhausen, Stuttgart","48.8332507 9.1688055","http://www.immobilienscout24.de/expose/94656182"
"94651981","3 Zimmer- Wohnung mit Garage und herrlicher Aussicht.","279000","67","3","Birkach, Stuttgart","48.726765 9.2015155","http://www.immobilienscout24.de/expose/94651981"
"94651589","Stuttgart-Rohr: Gepflegte 2-Zimmer- Wohnung in Waldrandlage + TG + Balkon + EBK + Aufzug","199000","56","2","Rohr, Stuttgart","48.7199459 9.0967646","http://www.immobilienscout24.de/expose/94651589"
"94649831","Großzügige 3-Zimmer mit Dachterrasse","340000","90","3","Heumaden, Stuttgart","48.7444841 9.2329917","http://www.immobilienscout24.de/expose/94649831"
